PurchaseOrderID,PurchaseOrderDetailID,EmployeeID,VendorID,ShipMethodID,ProductID,DueDate,OrderQty,UnitPrice,LineTotal,ReceivedQty,RejectedQty,StockedQty,Status,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,NationalIDNumber,JobTitle,BirthDate,MaritalStatus,Gender,HireDate,SalariedFlag,VacationHours,SickLeaveHours,CurrentFlag,Title,FirstName,MiddleName,LastName,Suffix,PhoneNumber,PhoneNumberType,EmailAddress,EmailPromotion,AddressLine1,City,StateProvinceName,PostalCode,CountryRegionName,ProductName,ProductNumber,MakeFlag,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,StandardCost,ListPrice,ProductSize,SizeUnitMeasureCode,WeightUnitMeasureCode,Weight,DaysToManufacture,ProductLine,Class,Style,ProductSubcategoryID,ProductModelID,SellStartDate,SellEndDate,DiscontinuedDate,AccountNumber,Vendorname,VendorCreditRating,PreferredVendorStatus,VendorActiveFlag,AddressType,VendorAddressLine,VendorCity,VendorStateProvinceName,VendorPostalCode,VendorCountryRegionName,ProductCategoryID,ProductSubcategoryName,ProductCategoryName,ProductModelName
89,204,259,1602,5,320,3/8/2012 0:00,3,47.4705,142.4115,3,0,3,4,2/23/2012 0:00,3/3/2012 0:00,1796.0355,143.6828,44.9009,1984.6192,20269531,Buyer,6/3/1973,M,M,3/9/2010,FALSE,55,47,TRUE,,Ben,T,Miller,,151-555-0113,Work,ben0@adventure-works.com,0,101 Candy Rd.,Redmond,Washington,98052,United States,Chainring Bolts,CB-2903,FALSE,FALSE,Silver,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,BEAUMONT0001,Beaumont Bikes,1,FALSE,TRUE,Main Office,2472 Alexander Place,West Covina,Idaho,83301,United States,,,,
89,205,259,1602,5,321,3/8/2012 0:00,3,42.798,128.394,3,0,3,4,2/23/2012 0:00,3/3/2012 0:00,1796.0355,143.6828,44.9009,1984.6192,20269531,Buyer,6/3/1973,M,M,3/9/2010,FALSE,55,47,TRUE,,Ben,T,Miller,,151-555-0113,Work,ben0@adventure-works.com,0,101 Candy Rd.,Redmond,Washington,98052,United States,Chainring Nut,CN-6137,FALSE,FALSE,Silver,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,BEAUMONT0001,Beaumont Bikes,1,FALSE,TRUE,Main Office,2472 Alexander Place,West Covina,Idaho,83301,United States,,,,
89,206,259,1602,5,322,3/8/2012 0:00,60,25.4205,1525.23,60,0,60,4,2/23/2012 0:00,3/3/2012 0:00,1796.0355,143.6828,44.9009,1984.6192,20269531,Buyer,6/3/1973,M,M,3/9/2010,FALSE,55,47,TRUE,,Ben,T,Miller,,151-555-0113,Work,ben0@adventure-works.com,0,101 Candy Rd.,Redmond,Washington,98052,United States,Chainring,CR-7833,FALSE,FALSE,Black,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,BEAUMONT0001,Beaumont Bikes,1,FALSE,TRUE,Main Office,2472 Alexander Place,West Covina,Idaho,83301,United States,,,,
90,207,260,1540,4,442,3/8/2012 0:00,3,43.3965,130.1895,3,0,3,4,2/23/2012 0:00,3/3/2012 0:00,358.6275,28.6902,8.9657,396.2834,437296311,Purchasing Assistant,1/29/1978,M,F,12/6/2010,FALSE,50,45,TRUE,,Annette,L,Hill,,125-555-0196,Cell,annette0@adventure-works.com,1,6369 Ellis Street,Redmond,Washington,98052,United States,Lock Nut 7,LN-1224,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,BERGERON0001,Bergeron Off-Roads,1,TRUE,TRUE,Main Office,9830 May Way,Mill Valley,Montana,59715,United States,,,,
90,208,260,1540,4,443,3/8/2012 0:00,3,39.123,117.369,3,0,3,4,2/23/2012 0:00,3/3/2012 0:00,358.6275,28.6902,8.9657,396.2834,437296311,Purchasing Assistant,1/29/1978,M,F,12/6/2010,FALSE,50,45,TRUE,,Annette,L,Hill,,125-555-0196,Cell,annette0@adventure-works.com,1,6369 Ellis Street,Redmond,Washington,98052,United States,Lock Nut 8,LN-1420,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,BERGERON0001,Bergeron Off-Roads,1,TRUE,TRUE,Main Office,9830 May Way,Mill Valley,Montana,59715,United States,,,,
90,209,260,1540,4,444,3/8/2012 0:00,3,37.023,111.069,3,0,3,4,2/23/2012 0:00,3/3/2012 0:00,358.6275,28.6902,8.9657,396.2834,437296311,Purchasing Assistant,1/29/1978,M,F,12/6/2010,FALSE,50,45,TRUE,,Annette,L,Hill,,125-555-0196,Cell,annette0@adventure-works.com,1,6369 Ellis Street,Redmond,Washington,98052,United States,Lock Nut 9,LN-1428,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,BERGERON0001,Bergeron Off-Roads,1,TRUE,TRUE,Main Office,9830 May Way,Mill Valley,Montana,59715,United States,,,,
91,210,258,1628,5,941,3/8/2012 0:00,550,62.9895,34644.225,550,0,550,4,2/23/2012 0:00,3/3/2012 0:00,34644.225,2771.538,866.1056,38281.8686,785853949,Buyer,1/4/1971,S,F,1/31/2010,FALSE,53,46,TRUE,,Erin,M,Hagens,,842-555-0158,Work,erin0@adventure-works.com,0,2947 Vine Lane,Bellevue,Washington,98004,United States,Touring Pedal,PD-T852,FALSE,TRUE,Silver/Black,500,375,35.9596,80.99,,,,,1,T ,,,13,53,5/30/2013 0:00,,,BICYCLE0001,Bicycle Specialists,1,TRUE,TRUE,Main Office,1286 Cincerto Circle,Lake Oswego,Oregon,97034,United States,2,Pedals,Components,Touring Pedal
92,211,250,1604,4,320,3/8/2012 0:00,3,45.3705,136.1115,3,0,3,4,2/23/2012 0:00,3/3/2012 0:00,257.5755,20.606,6.4394,284.6209,895209680,Purchasing Manager,2/10/1978,S,F,2/25/2011,TRUE,49,44,TRUE,,Sheela,H,Word,,210-555-0193,Work,sheela0@adventure-works.com,0,535 Greendell Pl,Sammamish,Washington,98074,United States,Chainring Bolts,CB-2903,FALSE,FALSE,Silver,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,BIKESAT0001,Bike Satellite Inc.,1,FALSE,TRUE,Main Office,2141 Delaware Ct.,Downey,Tennessee,37501,United States,,,,
92,212,250,1604,4,321,3/8/2012 0:00,3,40.488,121.464,3,0,3,4,2/23/2012 0:00,3/3/2012 0:00,257.5755,20.606,6.4394,284.6209,895209680,Purchasing Manager,2/10/1978,S,F,2/25/2011,TRUE,49,44,TRUE,,Sheela,H,Word,,210-555-0193,Work,sheela0@adventure-works.com,0,535 Greendell Pl,Sammamish,Washington,98074,United States,Chainring Nut,CN-6137,FALSE,FALSE,Silver,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,BIKESAT0001,Bike Satellite Inc.,1,FALSE,TRUE,Main Office,2141 Delaware Ct.,Downey,Tennessee,37501,United States,,,,
93,213,257,1690,5,504,3/12/2012 0:00,3,48.762,146.286,3,0,3,4,2/27/2012 0:00,3/7/2012 0:00,146.286,11.7029,3.6572,161.6461,381073001,Buyer,9/17/1972,S,M,1/27/2010,FALSE,54,47,TRUE,,Eric,S,Kurjan,,265-555-0195,Work,eric2@adventure-works.com,2,1378 String Dr,Renton,Washington,98055,United States,Cup-Shaped Race,RA-2345,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,BLOOMING0001,Bloomington Multisport,1,TRUE,TRUE,Main Office,218 Fall Creek Road,West Covina,California,91791,United States,,,,
94,214,261,1566,5,497,3/12/2012 0:00,3,34.188,102.564,3,3,0,3,2/27/2012 0:00,3/7/2012 0:00,102.564,8.2051,2.5641,113.3332,280633567,Purchasing Assistant,1/17/1978,M,M,12/25/2010,FALSE,51,45,TRUE,,Reinout,N,Hillmann,,370-555-0163,Work,reinout0@adventure-works.com,2,620 Woodside Ct.,Bellevue,Washington,98004,United States,Pinch Bolt,PB-6109,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,BURNETT0001,Burnett Road Warriors,1,TRUE,TRUE,Main Office,5807 Churchill Dr.,Corvallis,Oregon,97330,United States,,,,
95,215,251,1698,5,323,3/12/2012 0:00,3,50.2635,150.7905,3,0,3,4,2/27/2012 0:00,3/7/2012 0:00,150.7905,12.0632,3.7698,166.6235,603686790,Buyer,8/17/1984,S,M,2/10/2009,FALSE,59,49,TRUE,,Mikael,Q,Sandberg,,309-555-0170,Work,mikael0@adventure-works.com,2,9539 Glenside Dr,Bothell,Washington,98011,United States,Crown Race,CR-9981,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,BUSINESS0001,Business Equipment Center,2,TRUE,TRUE,Main Office,6061 St. Paul Way,Everett,Montana,98201,United States,,,,
96,216,253,1560,5,523,3/12/2012 0:00,550,10.731,5902.05,468,0,468,4,2/27/2012 0:00,3/7/2012 0:00,13669.425,1093.554,341.7356,15104.7146,407505660,Buyer,11/30/1970,M,F,12/17/2009,FALSE,56,48,TRUE,,Linda,P,Meisner,,916-555-0165,Cell,linda2@adventure-works.com,0,6118 Grasswood Circle,Bellevue,Washington,98004,United States,LL Spindle/Axle,SD-2342,FALSE,FALSE,,500,375,0,0,,,,,0,,L ,,,,4/30/2008 0:00,,,CAPITAL0001,Capital Road Cycles,1,TRUE,TRUE,Main Office,628 Muir Road,Los Angeles,California,90012,United States,,,,
96,217,253,1560,5,524,3/12/2012 0:00,550,14.1225,7767.375,550,0,550,4,2/27/2012 0:00,3/7/2012 0:00,13669.425,1093.554,341.7356,15104.7146,407505660,Buyer,11/30/1970,M,F,12/17/2009,FALSE,56,48,TRUE,,Linda,P,Meisner,,916-555-0165,Cell,linda2@adventure-works.com,0,6118 Grasswood Circle,Bellevue,Washington,98004,United States,HL Spindle/Axle,SD-9872,FALSE,FALSE,,500,375,0,0,,,,,0,,,,,,4/30/2008 0:00,,,CAPITAL0001,Capital Road Cycles,1,TRUE,TRUE,Main Office,628 Muir Road,Los Angeles,California,90012,United States,,,,
97,218,255,1692,5,492,3/22/2012 0:00,60,50.2635,3015.81,60,0,60,4,3/8/2012 0:00,3/17/2012 0:00,16393.23,1311.4584,409.8308,18114.5192,466142721,Buyer,11/29/1966,M,M,1/11/2010,FALSE,52,46,TRUE,,Gordon,L,Hee,,230-555-0144,Cell,gordon0@adventure-works.com,0,108 Lakeside Court,Bellevue,Washington,98004,United States,Paint - Black,PA-187B,FALSE,FALSE,,60,45,0,0,,,,,0,,,,,,4/30/2008 0:00,,,CARLSON0001,Carlson Specialties,2,TRUE,TRUE,Main Office,2313 B Southampton Rd,Missoula,Montana,59801,United States,,,,
97,219,255,1692,5,493,3/22/2012 0:00,60,57.1515,3429.09,60,0,60,4,3/8/2012 0:00,3/17/2012 0:00,16393.23,1311.4584,409.8308,18114.5192,466142721,Buyer,11/29/1966,M,M,1/11/2010,FALSE,52,46,TRUE,,Gordon,L,Hee,,230-555-0144,Cell,gordon0@adventure-works.com,0,108 Lakeside Court,Bellevue,Washington,98004,United States,Paint - Red,PA-361R,FALSE,FALSE,,60,45,0,0,,,,,0,,,,,,4/30/2008 0:00,,,CARLSON0001,Carlson Specialties,2,TRUE,TRUE,Main Office,2313 B Southampton Rd,Missoula,Montana,59801,United States,,,,
97,220,255,1692,5,494,3/22/2012 0:00,60,53.2035,3192.21,60,0,60,4,3/8/2012 0:00,3/17/2012 0:00,16393.23,1311.4584,409.8308,18114.5192,466142721,Buyer,11/29/1966,M,M,1/11/2010,FALSE,52,46,TRUE,,Gordon,L,Hee,,230-555-0144,Cell,gordon0@adventure-works.com,0,108 Lakeside Court,Bellevue,Washington,98004,United States,Paint - Silver,PA-529S,FALSE,FALSE,,60,45,0,0,,,,,0,,,,,,4/30/2008 0:00,,,CARLSON0001,Carlson Specialties,2,TRUE,TRUE,Main Office,2313 B Southampton Rd,Missoula,Montana,59801,United States,,,,
97,221,255,1692,5,495,3/22/2012 0:00,60,63.693,3821.58,60,0,60,4,3/8/2012 0:00,3/17/2012 0:00,16393.23,1311.4584,409.8308,18114.5192,466142721,Buyer,11/29/1966,M,M,1/11/2010,FALSE,52,46,TRUE,,Gordon,L,Hee,,230-555-0144,Cell,gordon0@adventure-works.com,0,108 Lakeside Court,Bellevue,Washington,98004,United States,Paint - Blue,PA-632U,FALSE,FALSE,,60,45,0,0,,,,,0,,,,,,4/30/2008 0:00,,,CARLSON0001,Carlson Specialties,2,TRUE,TRUE,Main Office,2313 B Southampton Rd,Missoula,Montana,59801,United States,,,,
97,222,255,1692,5,496,3/22/2012 0:00,60,48.909,2934.54,60,0,60,4,3/8/2012 0:00,3/17/2012 0:00,16393.23,1311.4584,409.8308,18114.5192,466142721,Buyer,11/29/1966,M,M,1/11/2010,FALSE,52,46,TRUE,,Gordon,L,Hee,,230-555-0144,Cell,gordon0@adventure-works.com,0,108 Lakeside Court,Bellevue,Washington,98004,United States,Paint - Yellow,PA-823Y,FALSE,FALSE,,60,45,0,0,,,,,0,,,,,,4/30/2008 0:00,,,CARLSON0001,Carlson Specialties,2,TRUE,TRUE,Main Office,2313 B Southampton Rd,Missoula,Montana,59801,United States,,,,
98,223,256,1696,4,913,3/22/2012 0:00,550,40.9395,22516.725,550,0,550,4,3/8/2012 0:00,3/17/2012 0:00,73377.15,5870.172,1834.4288,81081.7508,367453993,Buyer,5/12/1952,M,M,1/23/2010,FALSE,58,49,TRUE,,Frank,S,Pellow,,163-555-0147,Cell,frank2@adventure-works.com,0,5980 Icicle Circle,Renton,Washington,98055,United States,HL Road Seat/Saddle,SE-R995,FALSE,TRUE,,500,375,23.3722,52.64,,,,,1,R ,H ,,15,84,5/30/2013 0:00,,,CHICAGO0001,Chicago City Saddles,1,TRUE,TRUE,Main Office,3 Gehringer Drive,Daly City,California,94015,United States,2,Saddles,Components,HL Road Seat/Saddle 2
98,224,256,1696,4,914,3/22/2012 0:00,550,21.0945,11601.975,550,0,550,4,3/8/2012 0:00,3/17/2012 0:00,73377.15,5870.172,1834.4288,81081.7508,367453993,Buyer,5/12/1952,M,M,1/23/2010,FALSE,58,49,TRUE,,Frank,S,Pellow,,163-555-0147,Cell,frank2@adventure-works.com,0,5980 Icicle Circle,Renton,Washington,98055,United States,LL Touring Seat/Saddle,SE-T312,FALSE,TRUE,,500,375,12.0413,27.12,,,,,1,T ,L ,,15,66,5/30/2013 0:00,,,CHICAGO0001,Chicago City Saddles,1,TRUE,TRUE,Main Office,3 Gehringer Drive,Daly City,California,94015,United States,2,Saddles,Components,LL Touring Seat/Saddle
98,225,256,1696,4,915,3/22/2012 0:00,550,30.4395,16741.725,550,0,550,4,3/8/2012 0:00,3/17/2012 0:00,73377.15,5870.172,1834.4288,81081.7508,367453993,Buyer,5/12/1952,M,M,1/23/2010,FALSE,58,49,TRUE,,Frank,S,Pellow,,163-555-0147,Cell,frank2@adventure-works.com,0,5980 Icicle Circle,Renton,Washington,98055,United States,ML Touring Seat/Saddle,SE-T762,FALSE,TRUE,,500,375,17.3782,39.14,,,,,1,T ,M ,,15,65,5/30/2013 0:00,,,CHICAGO0001,Chicago City Saddles,1,TRUE,TRUE,Main Office,3 Gehringer Drive,Daly City,California,94015,United States,2,Saddles,Components,ML Touring Seat/Saddle
98,226,256,1696,4,916,3/22/2012 0:00,550,40.9395,22516.725,550,0,550,4,3/8/2012 0:00,3/17/2012 0:00,73377.15,5870.172,1834.4288,81081.7508,367453993,Buyer,5/12/1952,M,M,1/23/2010,FALSE,58,49,TRUE,,Frank,S,Pellow,,163-555-0147,Cell,frank2@adventure-works.com,0,5980 Icicle Circle,Renton,Washington,98055,United States,HL Touring Seat/Saddle,SE-T924,FALSE,TRUE,,500,375,23.3722,52.64,,,,,1,T ,H ,,15,67,5/30/2013 0:00,,,CHICAGO0001,Chicago City Saddles,1,TRUE,TRUE,Main Office,3 Gehringer Drive,Daly City,California,94015,United States,2,Saddles,Components,HL Touring Seat/Saddle
99,227,259,1504,1,506,3/22/2012 0:00,60,9.198,551.88,60,0,60,4,3/8/2012 0:00,3/17/2012 0:00,551.88,44.1504,13.797,609.8274,20269531,Buyer,6/3/1973,M,M,3/9/2010,FALSE,55,47,TRUE,,Ben,T,Miller,,151-555-0113,Work,ben0@adventure-works.com,0,101 Candy Rd.,Redmond,Washington,98052,United States,Reflector,RF-9198,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,CHICAGO0002,Chicago Rent-All,2,TRUE,TRUE,Main Office,15 Pear Dr.,Newport Beach,California,92625,United States,,,,
100,228,260,1544,1,351,3/22/2012 0:00,550,5.775,3176.25,550,0,550,4,3/8/2012 0:00,3/17/2012 0:00,6987.75,559.02,174.6938,7721.4638,437296311,Purchasing Assistant,1/29/1978,M,F,12/6/2010,FALSE,50,45,TRUE,,Annette,L,Hill,,125-555-0196,Cell,annette0@adventure-works.com,1,6369 Ellis Street,Redmond,Washington,98052,United States,Front Derailleur Cage,FC-3982,FALSE,FALSE,Silver,800,600,0,0,,,,,0,,,,,,4/30/2008 0:00,,,CIRCUIT0001,Circuit Cycles,1,FALSE,FALSE,Main Office,1 Mt. Dell Drive,Portland,Oregon,97205,United States,,,,
100,229,260,1544,1,352,3/22/2012 0:00,550,1.155,635.25,550,55,495,4,3/8/2012 0:00,3/17/2012 0:00,6987.75,559.02,174.6938,7721.4638,437296311,Purchasing Assistant,1/29/1978,M,F,12/6/2010,FALSE,50,45,TRUE,,Annette,L,Hill,,125-555-0196,Cell,annette0@adventure-works.com,1,6369 Ellis Street,Redmond,Washington,98052,United States,Front Derailleur Linkage,FL-2301,FALSE,FALSE,Silver,800,600,0,0,,,,,0,,,,,,4/30/2008 0:00,,,CIRCUIT0001,Circuit Cycles,1,FALSE,FALSE,Main Office,1 Mt. Dell Drive,Portland,Oregon,97205,United States,,,,
100,230,260,1544,1,679,3/22/2012 0:00,550,5.775,3176.25,550,0,550,4,3/8/2012 0:00,3/17/2012 0:00,6987.75,559.02,174.6938,7721.4638,437296311,Purchasing Assistant,1/29/1978,M,F,12/6/2010,FALSE,50,45,TRUE,,Annette,L,Hill,,125-555-0196,Cell,annette0@adventure-works.com,1,6369 Ellis Street,Redmond,Washington,98052,United States,Rear Derailleur Cage,RC-0291,FALSE,FALSE,Silver,500,375,0,0,,,,,0,,,,,,4/30/2008 0:00,,,CIRCUIT0001,Circuit Cycles,1,FALSE,FALSE,Main Office,1 Mt. Dell Drive,Portland,Oregon,97205,United States,,,,
101,231,258,1530,2,507,3/22/2012 0:00,550,23.394,12866.7,550,0,550,4,3/8/2012 0:00,3/17/2012 0:00,28072.275,2245.782,701.8069,31019.8639,785853949,Buyer,1/4/1971,S,F,1/31/2010,FALSE,53,46,TRUE,,Erin,M,Hagens,,842-555-0158,Work,erin0@adventure-works.com,0,2947 Vine Lane,Bellevue,Washington,98004,United States,LL Mountain Rim,RM-M464,FALSE,FALSE,,800,600,0,0,,,G  ,435,0,,L ,,,,4/30/2008 0:00,,,COMFORT0001,Comfort Road Bicycles,1,TRUE,TRUE,Main Office,7651 Smiling Tree Court,Los Angeles,California,90012,United States,,,,
101,232,258,1530,2,508,3/22/2012 0:00,550,27.6465,15205.575,550,0,550,4,3/8/2012 0:00,3/17/2012 0:00,28072.275,2245.782,701.8069,31019.8639,785853949,Buyer,1/4/1971,S,F,1/31/2010,FALSE,53,46,TRUE,,Erin,M,Hagens,,842-555-0158,Work,erin0@adventure-works.com,0,2947 Vine Lane,Bellevue,Washington,98004,United States,ML Mountain Rim,RM-M692,FALSE,FALSE,,800,600,0,0,,,G  ,450,0,,M ,,,,4/30/2008 0:00,,,COMFORT0001,Comfort Road Bicycles,1,TRUE,TRUE,Main Office,7651 Smiling Tree Court,Los Angeles,California,90012,United States,,,,
102,233,254,1508,1,355,3/22/2012 0:00,550,1.365,750.75,550,82,468,4,3/8/2012 0:00,3/17/2012 0:00,35394.975,2831.598,884.8744,39111.4474,482810518,Buyer,11/24/1970,M,M,1/4/2010,FALSE,57,48,TRUE,,Fukiko,J,Ogisu,,520-555-0177,Work,fukiko0@adventure-works.com,0,8751 Norse Drive,Bellevue,Washington,98004,United States,Guide Pulley,GP-0982,FALSE,FALSE,,800,600,0,0,,,,,0,,,,,,4/30/2008 0:00,,,COMPETE0001,"Compete Enterprises, Inc",1,TRUE,TRUE,Main Office,50 Via Del Sol,Lynnwood,Washington,98036,United States,,,,
102,234,254,1508,1,940,3/22/2012 0:00,550,62.9895,34644.225,550,0,550,4,3/8/2012 0:00,3/17/2012 0:00,35394.975,2831.598,884.8744,39111.4474,482810518,Buyer,11/24/1970,M,M,1/4/2010,FALSE,57,48,TRUE,,Fukiko,J,Ogisu,,520-555-0177,Work,fukiko0@adventure-works.com,0,8751 Norse Drive,Bellevue,Washington,98004,United States,HL Road Pedal,PD-R853,FALSE,TRUE,Silver/Black,500,375,35.9596,80.99,,,G  ,149,1,R ,H ,,13,70,5/30/2013 0:00,,,COMPETE0001,"Compete Enterprises, Inc",1,TRUE,TRUE,Main Office,50 Via Del Sol,Lynnwood,Washington,98036,United States,2,Pedals,Components,HL Road Pedal
103,235,257,1694,1,679,3/22/2012 0:00,550,6.195,3407.25,550,0,550,4,3/8/2012 0:00,3/17/2012 0:00,3407.25,272.58,85.1813,3765.0113,381073001,Buyer,9/17/1972,S,M,1/27/2010,FALSE,54,47,TRUE,,Eric,S,Kurjan,,265-555-0195,Work,eric2@adventure-works.com,2,1378 String Dr,Renton,Washington,98055,United States,Rear Derailleur Cage,RC-0291,FALSE,FALSE,Silver,500,375,0,0,,,,,0,,,,,,4/30/2008 0:00,,,COMPETE0002,"Compete, Inc.",1,TRUE,TRUE,Main Office,9491 Toyon Dr,Dallas,Texas,75201,United States,,,,
104,236,261,1624,2,507,3/22/2012 0:00,550,22.1655,12191.025,550,550,0,3,3/8/2012 0:00,3/17/2012 0:00,28297.5,2263.8,707.4375,31268.7375,280633567,Purchasing Assistant,1/17/1978,M,M,12/25/2010,FALSE,51,45,TRUE,,Reinout,N,Hillmann,,370-555-0163,Work,reinout0@adventure-works.com,2,620 Woodside Ct.,Bellevue,Washington,98004,United States,LL Mountain Rim,RM-M464,FALSE,FALSE,,800,600,0,0,,,G  ,435,0,,L ,,,,4/30/2008 0:00,,,COMPETIT0001,Competition Bike Training Systems,1,TRUE,TRUE,Main Office,4151 Olivera,Atlanta,Georgia,30308,United States,,,,
104,237,261,1624,2,508,3/22/2012 0:00,550,29.2845,16106.475,550,550,0,3,3/8/2012 0:00,3/17/2012 0:00,28297.5,2263.8,707.4375,31268.7375,280633567,Purchasing Assistant,1/17/1978,M,M,12/25/2010,FALSE,51,45,TRUE,,Reinout,N,Hillmann,,370-555-0163,Work,reinout0@adventure-works.com,2,620 Woodside Ct.,Bellevue,Washington,98004,United States,ML Mountain Rim,RM-M692,FALSE,FALSE,,800,600,0,0,,,G  ,450,0,,M ,,,,4/30/2008 0:00,,,COMPETIT0001,Competition Bike Training Systems,1,TRUE,TRUE,Main Office,4151 Olivera,Atlanta,Georgia,30308,United States,,,,
105,238,251,1548,2,491,3/22/2012 0:00,3,19.9815,59.9445,3,0,3,4,3/8/2012 0:00,3/17/2012 0:00,59.9445,4.7956,1.4986,66.2387,603686790,Buyer,8/17/1984,S,M,2/10/2009,FALSE,59,49,TRUE,,Mikael,Q,Sandberg,,309-555-0170,Work,mikael0@adventure-works.com,2,9539 Glenside Dr,Bothell,Washington,98011,United States,HL Nipple,NI-9522,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,CONSUMER0001,Consumer Cycles,3,TRUE,TRUE,Main Office,3 Chablis Court,Torrance,California,90505,United States,,,,
106,239,253,1598,4,347,3/22/2012 0:00,3,36.9705,110.9115,3,0,3,4,3/8/2012 0:00,3/17/2012 0:00,332.955,26.6364,8.3239,367.9153,407505660,Buyer,11/30/1970,M,F,12/17/2009,FALSE,56,48,TRUE,,Linda,P,Meisner,,916-555-0165,Cell,linda2@adventure-works.com,0,6118 Grasswood Circle,Bellevue,Washington,98004,United States,Flat Washer 8,FW-5800,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,CONTINEN0001,Continental Pro Cycles,3,TRUE,TRUE,Main Office,2 Lion Circle,Long Beach,California,90802,United States,,,,
106,240,253,1598,4,348,3/22/2012 0:00,3,34.8705,104.6115,3,0,3,4,3/8/2012 0:00,3/17/2012 0:00,332.955,26.6364,8.3239,367.9153,407505660,Buyer,11/30/1970,M,F,12/17/2009,FALSE,56,48,TRUE,,Linda,P,Meisner,,916-555-0165,Cell,linda2@adventure-works.com,0,6118 Grasswood Circle,Bellevue,Washington,98004,United States,Flat Washer 5,FW-7160,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,CONTINEN0001,Continental Pro Cycles,3,TRUE,TRUE,Main Office,2 Lion Circle,Long Beach,California,90802,United States,,,,
106,241,253,1598,4,349,3/22/2012 0:00,3,39.144,117.432,3,0,3,4,3/8/2012 0:00,3/17/2012 0:00,332.955,26.6364,8.3239,367.9153,407505660,Buyer,11/30/1970,M,F,12/17/2009,FALSE,56,48,TRUE,,Linda,P,Meisner,,916-555-0165,Cell,linda2@adventure-works.com,0,6118 Grasswood Circle,Bellevue,Washington,98004,United States,Flat Washer 7,FW-9160,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,CONTINEN0001,Continental Pro Cycles,3,TRUE,TRUE,Main Office,2 Lion Circle,Long Beach,California,90802,United States,,,,
107,242,255,1658,5,935,3/22/2012 0:00,550,31.4895,17319.225,550,0,550,4,3/8/2012 0:00,3/17/2012 0:00,43878.45,3510.276,1096.9613,48485.6873,466142721,Buyer,11/29/1966,M,M,1/11/2010,FALSE,52,46,TRUE,,Gordon,L,Hee,,230-555-0144,Cell,gordon0@adventure-works.com,0,108 Lakeside Court,Bellevue,Washington,98004,United States,LL Mountain Pedal,PD-M282,FALSE,TRUE,Silver/Black,500,375,17.9776,40.49,,,G  ,218,1,M ,L ,,13,62,5/30/2013 0:00,,,CROWLEY0001,Crowley Sport,1,TRUE,TRUE,Main Office,9056 Mount Dr,Chicago,Illinois,60610,United States,2,Pedals,Components,LL Mountain Pedal
107,243,255,1658,5,936,3/22/2012 0:00,550,48.2895,26559.225,550,0,550,4,3/8/2012 0:00,3/17/2012 0:00,43878.45,3510.276,1096.9613,48485.6873,466142721,Buyer,11/29/1966,M,M,1/11/2010,FALSE,52,46,TRUE,,Gordon,L,Hee,,230-555-0144,Cell,gordon0@adventure-works.com,0,108 Lakeside Court,Bellevue,Washington,98004,United States,ML Mountain Pedal,PD-M340,FALSE,TRUE,Silver/Black,500,375,27.568,62.09,,,G  ,215,1,M ,M ,,13,63,5/30/2013 0:00,,,CROWLEY0001,Crowley Sport,1,TRUE,TRUE,Main Office,9056 Mount Dr,Chicago,Illinois,60610,United States,2,Pedals,Components,ML Mountain Pedal
108,244,256,1536,4,380,3/22/2012 0:00,3,43.218,129.654,3,0,3,4,3/8/2012 0:00,3/17/2012 0:00,674.3835,53.9507,16.8596,745.1938,367453993,Buyer,5/12/1952,M,M,1/23/2010,FALSE,58,49,TRUE,,Frank,S,Pellow,,163-555-0147,Cell,frank2@adventure-works.com,0,5980 Icicle Circle,Renton,Washington,98055,United States,Hex Nut 8,HN-1420,FALSE,FALSE,,1000,750,0,0,,,,,0,,,,,,4/30/2008 0:00,,,CRUGERB0001,Cruger Bike Company,1,TRUE,TRUE,Main Office,67 Monetary Way,Berkeley,California,94704,United States,,,,
